TransactionID,CustomerID,ProductID,Updated_Transaction_date,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,RefundedAmount,Updated_shipping_date,Updated_delivery_date,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType,TransactionType
Txn_5688,Cust_9941,Prod_16,23-10-2024,7,7.07,49.49,Online Payment,2,7.53,Pending,"8260 Joseph Meadow West Linda, ID 80775",2.33,29.48,23-10-2024,23-10-2024,20-02-2024,05-10-2024,2,49,FALSE,44.68,Other,
Txn_5689,Cust_3148,Prod_42,23-10-2024,6,50.53,276.63,Online Payment,2,7.53,,"34272 Natalie Bridge North Thomasmouth, NV 99049",1.53,49.88,23-10-2024,24-05-2024,19-09-2024,30-04-2024,3,55,FALSE,45.26,Online,Online
Txn_5690,Cust_5727,Prod_31,23-10-2024,5,79.95,399.75,Cash,2,7.53,Pending,"034 Brown Rapid East Gregory, OH 40825",6.82,49.88,23-10-2024,12-06-2024,13-05-2024,20-05-2024,3,88,TRUE,37.05,Online,Online
Txn_5691,Cust_704,Prod_41,25-01-2024,4,92.52,370.08,Debit Card,1,11.91,Pending,USCGC Hayden FPO AP 35935,5.69,49.88,20-07-2024,19-04-2024,31-05-2024,25-07-2024,3,18,TRUE,25.37,In-Store,In-Store
Txn_5692,Cust_9097,Prod_1,09-09-2024,6,50.53,276.63,Other,3,18.3,Completed,"PSC 9118, Box 4672 APO AP 72920",7.45,49.88,22-07-2024,20-01-2024,08-03-2024,15-03-2024,3,50,FALSE,25.37,Online,Online
Txn_5693,Cust_4125,Prod_50,23-10-2024,5,50.53,276.63,Credit Card,3,5,Completed,Unit 6607 Box 2654 DPO AE 08071,0.11,98.6,23-09-2024,24-02-2024,18-04-2024,15-02-2024,1.7,0,TRUE,25.37,Other,
Txn_5694,Cust_3153,Prod_32,26-07-2024,5,50.53,276.63,Other,3,7.53,Failed,"7990 Coffey Burgs Port Jonathan, KS 59789",7.45,97,23-10-2024,16-03-2024,18-05-2024,01-02-2024,3,50,FALSE,25.37,Other,
Txn_5695,Cust_7026,Prod_18,30-08-2024,5,50.53,276.63,Online Payment,2,13.42,,"18239 Elizabeth Crest Suite 750 Garrisonhaven, NY 03487",7.45,49.88,22-06-2024,23-10-2024,11-04-2024,08-06-2024,3.7,67,FALSE,26.46,Online,Online
Txn_5696,Cust_7510,Prod_15,23-10-2024,5,45.35,276.63,Online Payment,3,3.14,Failed,"19433 Amber Valleys Apt. 603 Charlestown, MD 82802",7.45,98.8,23-10-2024,06-01-2024,23-06-2024,29-09-2024,4,50,FALSE,43,Other,
Txn_5697,Cust_7363,Prod_4,24-01-2024,6,50.53,276.63,Debit Card,2,7.53,,"30499 Mosley Plains Suite 664 Craigmouth, PW 30015",7.45,41.12,23-10-2024,23-10-2024,01-06-2024,10-07-2024,1.9,97,FALSE,6.56,In-Store,In-Store
Txn_5698,Cust_9010,Prod_50,19-07-2024,1,50.53,276.63,Online Payment,2,4.25,Failed,"7861 Kline Harbor Apt. 745 Julieview, NH 22641",14.18,68.91,15-02-2024,23-10-2024,10-01-2024,21-06-2024,1.4,50,TRUE,41.9,Other,
Txn_5699,Cust_4033,Prod_19,23-10-2024,5,50.53,276.63,Debit Card,1,5,Completed,"55018 Klein Union Suite 687 North Andrewfurt, FL 65989",1.14,49.88,23-10-2024,23-10-2024,31-01-2024,06-04-2024,4.9,50,TRUE,40.19,Other,
Txn_5700,Cust_2225,Prod_43,23-10-2024,5,35.95,276.63,Credit Card,2,5,,"17613 Kathleen Skyway Apt. 572 Williamsmouth, AK 60165",7.45,69.3,26-03-2024,23-10-2024,22-01-2024,20-07-2024,3,50,TRUE,25.37,Online,Online
Txn_5701,Cust_5171,Prod_44,23-10-2024,2,50.53,276.63,Online Payment,1,5,Completed,"983 Jones Hills Apt. 679 West Jessica, MP 37630",7.45,65.39,23-10-2024,06-06-2024,07-06-2024,24-07-2024,3,50,FALSE,38.72,Other,
Txn_5702,Cust_7601,Prod_25,23-10-2024,5,24.17,276.63,Cash,2,6.22,Pending,"056 Russell Loop Johnnyland, WA 09862",7.45,67.11,23-10-2024,16-07-2024,10-05-2024,10-01-2024,4.4,50,FALSE,25.37,Other,
Txn_5703,Cust_150,Prod_19,23-10-2024,7,1.83,12.81,Debit Card,3,7.53,,"33394 Karina Island Apt. 186 South Kyle, WY 39167",7.45,44.14,23-10-2024,23-10-2024,24-03-2024,01-03-2024,3,50,TRUE,7.72,In-Store,In-Store
Txn_5704,Cust_8226,Prod_47,06-05-2024,9,50.53,276.63,Other,1,5,Pending,"752 Holly Turnpike Cartertown, OK 55491",6.24,49.88,27-05-2024,15-07-2024,15-10-2024,30-08-2024,3,5,TRUE,25.37,In-Store,In-Store
Txn_5705,Cust_2611,Prod_38,23-10-2024,3,79.18,237.54,Other,2,7.53,,"044 Richard Tunnel West Nicholasshire, MS 76760",5.69,50.05,23-10-2024,23-10-2024,05-05-2024,25-04-2024,1.2,50,FALSE,45.85,In-Store,In-Store
Txn_5706,Cust_7314,Prod_5,31-08-2024,10,53.17,531.7,Online Payment,2,5,,"46134 Perkins Summit Gillespieburgh, UT 95916",7.45,49.88,06-08-2024,23-10-2024,01-05-2024,22-06-2024,2.3,50,FALSE,33.74,In-Store,In-Store
Txn_5707,Cust_7016,Prod_1,23-10-2024,5,50.53,276.63,Cash,2,5,,USNS Pierce FPO AE 71198,10.08,50.74,23-10-2024,10-03-2024,15-09-2024,01-04-2024,3,88,TRUE,46.97,In-Store,In-Store
Txn_5708,Cust_1702,Prod_39,23-10-2024,7,25.73,180.11,Debit Card,2,7.53,Completed,"2549 Davis Causeway South John, ID 34270",7.45,34.3,19-04-2024,23-10-2024,01-08-2024,12-01-2024,1.7,50,FALSE,25.37,Other,
Txn_5709,Cust_6035,Prod_5,23-10-2024,2,50.53,276.63,Debit Card,1,1.62,Completed,"27472 Terry Views West Annettehaven, GA 80740",5.23,49.88,23-10-2024,15-01-2024,21-06-2024,04-10-2024,2.4,5,FALSE,39.1,In-Store,In-Store
Txn_5710,Cust_5077,Prod_6,23-10-2024,5,50.53,276.63,Other,2,18.55,,"3327 Richard Views Jeffreyton, WI 80546",12.55,49.88,23-10-2024,15-04-2024,08-05-2024,29-09-2024,4.5,50,FALSE,25.37,Online,Online
Txn_5711,Cust_9139,Prod_44,23-10-2024,3,58.23,174.69,Cash,3,3.54,Completed,"36111 Phillip Track Apt. 892 Daviston, KS 48311",7.45,41.72,23-10-2024,23-10-2024,06-05-2024,21-02-2024,3,50,TRUE,25.37,Online,Online
Txn_5712,Cust_2870,Prod_41,23-10-2024,7,50.53,276.63,Other,2,5,Failed,"55780 Boyd Streets Michaelland, AR 32215",8.64,49.88,23-10-2024,24-07-2024,07-05-2024,22-07-2024,4.9,33,FALSE,25.37,Other,
Txn_5713,Cust_395,Prod_49,12-03-2024,3,37.98,113.94,Other,2,17.21,,"PSC 7369, Box 7029 APO AA 70471",12.98,49.88,20-09-2024,23-10-2024,17-08-2024,10-08-2024,4.2,50,FALSE,17.22,Other,
Txn_5714,Cust_881,Prod_22,23-10-2024,10,50.53,276.63,Credit Card,2,7.53,Completed,"66558 Harper Mount Suite 069 North James, IA 38448",7.32,49.88,21-06-2024,23-10-2024,04-10-2024,01-08-2024,2.3,61,TRUE,25.37,Other,
Txn_5715,Cust_3458,Prod_16,05-10-2024,5,42.84,276.63,Other,2,7.53,,"7901 Joseph Corners Apt. 527 Brownbury, WI 58748",6.58,90.64,23-10-2024,23-10-2024,15-05-2024,01-02-2024,3.2,41,TRUE,25.37,Other,
Txn_5716,Cust_2253,Prod_8,13-03-2024,6,50.53,276.63,Other,1,7.53,,"929 Tyler Well Apt. 907 Arnoldchester, MA 72832",7.45,49.88,28-06-2024,24-02-2024,06-04-2024,09-10-2024,1.7,34,TRUE,15.71,Other,
Txn_5717,Cust_179,Prod_19,23-10-2024,5,49.63,276.63,Credit Card,1,3.19,Failed,"7785 Rodney Drive Lake John, IL 88305",1.62,49.88,07-04-2024,03-06-2024,30-05-2024,24-05-2024,3,90,FALSE,25.37,Online,Online
Txn_5718,Cust_9186,Prod_48,23-05-2024,5,50.53,276.63,Debit Card,3,5,Completed,"5147 Thomas Village Suite 752 Barnesland, ME 72963",9.88,17.96,15-07-2024,15-09-2024,05-02-2024,06-10-2024,4.8,50,FALSE,25.37,In-Store,In-Store
Txn_5719,Cust_4747,Prod_21,23-10-2024,7,50.53,276.63,Credit Card,1,11.53,Failed,"73703 Jones Cove Suite 646 Michellechester, VA 97873",7.45,52.28,12-06-2024,23-10-2024,07-09-2024,05-06-2024,3,18,TRUE,30.05,Online,Online
Txn_5720,Cust_2381,Prod_30,23-10-2024,2,98.46,196.92,Other,1,7.53,Pending,"403 Farrell Row Suite 416 Douglasside, NJ 30645",4.23,6.9,23-10-2024,23-10-2024,29-04-2024,09-09-2024,1.1,91,TRUE,25.37,In-Store,In-Store
Txn_5721,Cust_1404,Prod_6,06-08-2024,9,42.25,380.25,Credit Card,3,8.89,,"511 Kevin Heights Suite 121 Annetteport, IN 66954",14.41,20.52,23-10-2024,30-03-2024,04-05-2024,20-06-2024,2.7,46,FALSE,14.19,Other,
Txn_5722,Cust_980,Prod_20,23-10-2024,5,39.17,276.63,Online Payment,2,7.53,,"643 Perry Fords East Michael, PR 04997",3.03,56.92,26-06-2024,23-10-2024,26-07-2024,15-02-2024,3.7,95,FALSE,25.37,Other,
Txn_5723,Cust_9537,Prod_26,23-10-2024,10,30.92,309.2,Cash,3,5,Failed,"5564 Elizabeth Island Apt. 714 North Michaelfurt, DE 77990",7.45,49.88,23-10-2024,02-07-2024,01-05-2024,05-06-2024,2.8,42,TRUE,25.37,Online,Online
Txn_5724,Cust_3044,Prod_29,23-10-2024,5,50.53,276.63,Cash,1,7.53,Failed,"359 Brett Road Apt. 902 Stacybury, OK 95976",5.76,49.88,23-10-2024,18-07-2024,15-08-2024,24-03-2024,4.1,50,TRUE,25.37,Other,
Txn_5725,Cust_1109,Prod_30,23-10-2024,5,50.53,276.63,Debit Card,1,7.53,Completed,"9737 Marks Forges Apt. 340 Port Alanville, MS 39692",6.89,30.32,19-05-2024,20-06-2024,25-03-2024,29-01-2024,3,44,TRUE,25.37,Online,Online
Txn_5726,Cust_2122,Prod_27,29-08-2024,4,50.53,276.63,Debit Card,3,5,Failed,"573 Thomas Circle Lake Jamiefort, NJ 40768",4.07,93.34,11-08-2024,23-10-2024,25-03-2024,01-01-2024,3,50,FALSE,11.72,Online,Online
Txn_5727,Cust_8763,Prod_36,23-10-2024,5,50.53,276.63,Debit Card,3,5,Pending,"427 William Parkways Bakerport, HI 76236",2.49,49.88,23-10-2024,23-10-2024,10-04-2024,23-07-2024,3,50,FALSE,25.37,Online,Online
Txn_5728,Cust_7092,Prod_31,23-10-2024,5,50.53,276.63,Credit Card,3,0.29,,"14437 Coleman Orchard South Justin, MA 39992",6.67,57.68,05-06-2024,23-10-2024,23-08-2024,08-10-2024,3,27,FALSE,33.56,Online,Online
Txn_5729,Cust_291,Prod_13,30-08-2024,5,50.53,276.63,Debit Card,2,5,Pending,"52163 Jared Forges Suite 350 Laurieland, VI 33259",7.45,49.88,09-03-2024,23-10-2024,15-04-2024,06-02-2024,3,65,TRUE,25.37,Online,Online
Txn_5730,Cust_5633,Prod_41,23-10-2024,2,50.53,276.63,Online Payment,1,7.53,,"958 Bowers Ville Port Tinatown, MT 62805",11.24,49.88,09-06-2024,23-10-2024,29-09-2024,08-08-2024,3,50,FALSE,25.37,Online,Online
Txn_5731,Cust_7558,Prod_18,02-10-2024,5,50.53,276.63,Debit Card,3,5,Failed,Unit 8854 Box 9004 DPO AP 15231,11.28,32.52,23-10-2024,07-08-2024,14-02-2024,26-05-2024,3,50,FALSE,25.37,In-Store,In-Store
Txn_5732,Cust_5237,Prod_12,23-10-2024,6,37.45,224.7,Credit Card,2,5,,"38998 Shah Glen Port Tracyhaven, SC 49923",7.63,30.69,14-02-2024,16-03-2024,18-01-2024,15-03-2024,3,50,TRUE,25.37,Other,
Txn_5733,Cust_2107,Prod_50,23-10-2024,10,50.53,276.63,Cash,3,7.53,Failed,"8960 Miller Station Apt. 934 West David, CT 12999",8.46,49.88,04-04-2024,23-10-2024,05-10-2024,24-06-2024,2.1,17,TRUE,25.37,In-Store,In-Store
Txn_5734,Cust_4207,Prod_15,26-07-2024,5,50.53,276.63,Cash,2,7.53,Completed,"6415 Khan Ferry Lindaburgh, DE 22406",7.45,49.88,06-05-2024,30-03-2024,23-04-2024,10-08-2024,3,99,TRUE,23.32,Online,Online
Txn_5735,Cust_3497,Prod_32,11-02-2024,5,59.49,276.63,Debit Card,2,5,Pending,"18339 Cheryl Corners Port Sarah, CT 95286",7.45,49.88,23-10-2024,06-06-2024,25-06-2024,23-02-2024,3,97,FALSE,2.21,Other,
Txn_5736,Cust_1565,Prod_10,03-10-2024,5,46.87,276.63,Cash,1,5,Pending,"06390 Watkins River Suite 102 Port Christopherstad, PW 79905",4.76,49.88,23-10-2024,24-07-2024,15-06-2024,11-07-2024,3,50,TRUE,25.37,In-Store,In-Store
Txn_5737,Cust_8418,Prod_50,23-10-2024,5,50.53,276.63,Credit Card,3,7.53,,"8361 Yang Landing New Nicole, NC 79518",12.38,49.88,23-10-2024,23-10-2024,28-02-2024,10-03-2024,3,84,TRUE,25.37,Other,
Txn_5738,Cust_2464,Prod_46,23-10-2024,5,50.53,276.63,Online Payment,1,5,Failed,"03423 Williams Stravenue Jacksonhaven, NY 78780",7.59,49.88,23-10-2024,15-01-2024,18-06-2024,05-05-2024,3,50,TRUE,3.8,Other,
Txn_5739,Cust_7074,Prod_17,01-05-2024,8,50.53,276.63,Other,2,11.56,,USCGC Torres FPO AE 01529,7.45,89.61,03-10-2024,23-10-2024,28-05-2024,16-04-2024,1.1,67,TRUE,9.86,Other,
Txn_5740,Cust_203,Prod_24,07-04-2024,1,67.58,67.58,Credit Card,2,10.02,Completed,"42630 Christine Fords Suite 373 East Patricia, FL 69147",11.53,49.88,23-10-2024,28-02-2024,03-09-2024,18-06-2024,1.3,48,TRUE,46.82,In-Store,In-Store
Txn_5741,Cust_8176,Prod_44,02-08-2024,8,17.37,138.96,Debit Card,1,13.13,Failed,"5784 Eric Locks South Jessica, TX 05090",7.45,49.88,23-10-2024,20-05-2024,20-03-2024,17-05-2024,3,98,FALSE,21.61,Other,
Txn_5742,Cust_9931,Prod_37,23-10-2024,5,50.53,276.63,Cash,2,19.67,Failed,"95339 Robinson Summit Reevesville, CA 90773",9.74,81.88,14-06-2024,31-03-2024,21-01-2024,08-03-2024,3,15,TRUE,46.68,Online,Online
Txn_5743,Cust_3298,Prod_25,08-06-2024,5,50.53,276.63,Online Payment,1,0.94,Completed,"06387 Riddle Hill Andrewburgh, AR 22220",7.45,49.88,23-10-2024,23-10-2024,10-08-2024,11-10-2024,3,50,TRUE,13.77,Online,Online
Txn_5744,Cust_3685,Prod_11,23-10-2024,9,9.45,85.05,Cash,2,5,Completed,"17483 William Place Farmermouth, TN 29920",7.45,49.88,23-10-2024,23-10-2024,21-01-2024,02-06-2024,2,50,TRUE,30.86,In-Store,In-Store
Txn_5745,Cust_8971,Prod_19,23-10-2024,7,50.53,276.63,Cash,2,7.53,Completed,"51789 Robin Centers Johnsonborough, PR 40190",6.43,49.88,22-09-2024,02-02-2024,10-10-2024,08-07-2024,2,50,FALSE,1.38,In-Store,In-Store
Txn_5746,Cust_9948,Prod_27,27-03-2024,5,96.74,276.63,Debit Card,3,5,Failed,"4877 Massey Meadows Suite 544 Johnsonborough, GA 62899",7.45,96.48,14-04-2024,23-10-2024,25-06-2024,30-09-2024,3,87,FALSE,10.64,Other,
Txn_5747,Cust_9249,Prod_33,10-03-2024,5,50.53,276.63,Credit Card,1,19.47,Pending,USNS Aguilar FPO AP 85440,9.75,82.07,23-10-2024,23-10-2024,27-09-2024,07-01-2024,3,50,TRUE,25.37,Online,Online
Txn_5748,Cust_7702,Prod_26,23-10-2024,10,79.52,795.2,Credit Card,3,16.85,,"563 Norman Spring Robertview, NC 88817",11.39,39.54,03-01-2024,23-10-2024,11-01-2024,08-03-2024,3,39,FALSE,39.97,In-Store,In-Store
Txn_5749,Cust_2647,Prod_1,23-10-2024,5,50.53,276.63,Online Payment,2,7.53,Completed,USNS Dunlap FPO AP 69484,7.45,46.73,25-06-2024,23-10-2024,09-04-2024,08-07-2024,4.5,38,FALSE,19.35,Other,
Txn_5750,Cust_737,Prod_48,23-10-2024,4,50.53,276.63,Online Payment,2,7.53,Failed,"822 Hicks Cape Suite 473 East Kennethshire, KS 25856",3.89,21.33,23-10-2024,23-10-2024,03-05-2024,27-03-2024,3,17,TRUE,48.51,Other,
Txn_5751,Cust_5590,Prod_22,23-10-2024,5,80.25,401.25,Cash,1,7.53,Completed,"8681 Thompson Camp Apt. 798 Guzmanburgh, CO 33131",0.11,49.88,27-05-2024,23-10-2024,19-01-2024,20-03-2024,3,50,FALSE,26.27,Online,Online
Txn_5752,Cust_9948,Prod_31,23-10-2024,7,22.1,154.7,Debit Card,2,0.92,Failed,"29953 Nelson Prairie North Cody, SC 78520",7.45,21.68,01-01-2024,23-10-2024,05-08-2024,05-06-2024,3,50,TRUE,25.37,Other,
Txn_5753,Cust_8585,Prod_6,14-10-2024,5,12.67,276.63,Online Payment,3,18.04,,"11798 Sanchez Lock Suite 059 South Taylorborough, MT 69578",0.74,94.44,25-01-2024,03-09-2024,28-07-2024,27-03-2024,2.4,50,TRUE,25.37,Online,Online
Txn_5754,Cust_7581,Prod_46,02-05-2024,5,50.53,276.63,Other,1,9.14,Failed,"4808 Larry Cove North Andrewburgh, NV 36338",12.31,49.88,23-10-2024,23-10-2024,10-06-2024,20-04-2024,3.6,27,FALSE,25.37,Online,Online
Txn_5755,Cust_6547,Prod_9,23-10-2024,7,50.53,276.63,Other,1,5,Completed,"64289 Benjamin Course Apt. 463 Garrisonside, VA 32042",2.77,49.88,23-10-2024,23-10-2024,12-01-2024,05-06-2024,3.7,97,FALSE,25.37,Other,
Txn_5756,Cust_9339,Prod_3,23-10-2024,7,50.53,276.63,Other,3,7.53,Completed,"891 Phillips Lodge Suite 365 Susanmouth, TN 60906",3.03,49.88,23-10-2024,23-10-2024,16-09-2024,12-07-2024,3,50,TRUE,25.37,Other,
Txn_5757,Cust_3886,Prod_42,18-09-2024,5,50.53,276.63,Online Payment,2,5,Failed,"3387 Nancy Rapid Port Jimport, PA 18278",5.68,49.88,23-10-2024,27-04-2024,09-10-2024,08-01-2024,2.6,67,TRUE,42.62,Other,
Txn_5758,Cust_8511,Prod_2,10-04-2024,9,22.18,199.62,Debit Card,3,5,,Unit 7677 Box 3892 DPO AA 23018,7.45,42.23,23-10-2024,22-07-2024,25-08-2024,06-07-2024,1.1,50,TRUE,25.37,Other,
Txn_5759,Cust_7538,Prod_35,23-10-2024,5,50.53,276.63,Cash,2,5,Failed,"7875 Bonnie Mountain Suite 650 Ruthmouth, SD 91057",7.45,99.22,23-10-2024,01-01-2024,20-08-2024,27-05-2024,3,60,FALSE,8.64,Online,Online
Txn_5760,Cust_262,Prod_1,01-01-2024,4,50.53,276.63,Credit Card,2,5,Failed,USS Reese FPO AA 83048,10.44,97.82,09-07-2024,09-04-2024,24-09-2024,27-05-2024,4.9,39,FALSE,47.47,In-Store,In-Store
Txn_5761,Cust_2350,Prod_45,23-10-2024,8,78.51,628.08,Debit Card,2,5,Completed,"846 Smith Meadow Suite 158 Emilyview, PW 15584",7.46,37.27,20-03-2024,23-10-2024,07-02-2024,03-04-2024,3,75,TRUE,37.73,Online,Online
Txn_5762,Cust_1243,Prod_22,23-10-2024,5,50.53,276.63,Online Payment,2,7.53,,"6510 Kirk Park Suite 292 East Holly, WI 42553",7.45,10.5,19-03-2024,23-10-2024,15-05-2024,07-07-2024,3,50,TRUE,37.63,Online,Online
Txn_5763,Cust_8347,Prod_43,23-10-2024,5,50.53,276.63,Other,1,7.53,Pending,"802 Daniels Manors Suite 840 Mcdonaldbury, MN 28942",9.1,49.88,05-06-2024,31-03-2024,30-04-2024,12-07-2024,3.9,28,TRUE,25.37,Other,
Txn_5764,Cust_7536,Prod_47,06-04-2024,5,91.97,276.63,Online Payment,2,15.73,Pending,"3961 Everett Trafficway Apt. 386 Port Charlotte, MT 60216",7.45,15.66,18-09-2024,23-10-2024,05-01-2024,08-08-2024,3.1,89,TRUE,7.43,Online,Online
Txn_5765,Cust_396,Prod_18,26-05-2024,10,50.53,276.63,Cash,1,17.84,Completed,"PSC 0122, Box 5327 APO AA 37418",4.69,49.88,23-10-2024,26-07-2024,09-05-2024,12-07-2024,3.7,17,FALSE,47.83,Online,Online
Txn_5766,Cust_3842,Prod_41,04-02-2024,5,21.92,276.63,Online Payment,1,5,Completed,"81029 Smith Manors Caseyhaven, MI 10011",7.45,54.36,12-08-2024,23-10-2024,25-07-2024,29-08-2024,1.5,50,TRUE,25.37,Online,Online
Txn_5767,Cust_670,Prod_50,23-10-2024,2,3.52,7.04,Online Payment,1,13.23,Completed,"1315 Chelsea Center Apt. 023 New Terri, CO 53201",3,1.98,03-05-2024,13-06-2024,02-04-2024,13-10-2024,3.7,50,TRUE,25.37,Other,
Txn_5768,Cust_1610,Prod_2,11-10-2024,8,75.95,607.6,Other,3,5,,"472 Nicole Orchard Apt. 401 Port Sarahburgh, MD 84624",7.45,49.88,09-06-2024,08-08-2024,25-06-2024,01-09-2024,1.1,12,FALSE,6.71,Online,Online
Txn_5769,Cust_2408,Prod_18,23-10-2024,5,52.47,276.63,Other,3,7.53,Pending,USNV Mack FPO AP 69596,7.45,82.66,23-10-2024,23-10-2024,03-07-2024,07-02-2024,2.5,50,FALSE,1.53,In-Store,In-Store
Txn_5770,Cust_7521,Prod_41,24-01-2024,7,50.53,276.63,Online Payment,2,7.53,,"7631 Lee Turnpike Suite 294 New Jasonton, ME 66300",5.77,49.88,23-10-2024,23-10-2024,06-06-2024,04-05-2024,3,91,TRUE,17.9,In-Store,In-Store
Txn_5771,Cust_7491,Prod_29,12-06-2024,1,18.01,18.01,Credit Card,1,5.35,,"4321 Robert Mission Suite 740 Lake Benjaminton, ME 49477",7.45,89.23,23-10-2024,23-10-2024,17-09-2024,05-08-2024,1.2,50,TRUE,25.37,Online,Online
Txn_5772,Cust_4256,Prod_16,26-06-2024,2,55.07,110.14,Credit Card,1,7.53,,"1274 Brown Corners Catherinestad, OR 92662",7.45,49.88,11-07-2024,05-06-2024,28-07-2024,31-08-2024,2.6,33,TRUE,25.37,Online,Online
Txn_5773,Cust_5882,Prod_36,23-10-2024,7,66,462,Online Payment,2,7.53,,"6913 Farley Plaza Schmidtchester, MP 02503",7.45,49.88,23-10-2024,14-06-2024,30-05-2024,11-05-2024,1.8,13,TRUE,27.4,In-Store,In-Store
Txn_5774,Cust_7119,Prod_39,14-07-2024,10,50.53,276.63,Online Payment,2,5,Pending,"8401 Kenneth Stravenue Ballfurt, AR 52300",7.45,45.15,11-01-2024,23-10-2024,19-09-2024,22-01-2024,3,50,FALSE,25.37,Other,
Txn_5775,Cust_6126,Prod_31,30-05-2024,5,50.53,276.63,Cash,1,5,Completed,"8030 Newton Expressway Apt. 270 New Brian, NV 31421",11.08,49.88,11-10-2024,23-10-2024,10-07-2024,15-05-2024,3.3,50,TRUE,27.34,Other,
Txn_5776,Cust_8116,Prod_50,27-02-2024,8,34.73,277.84,Debit Card,2,7.53,Failed,"00619 Cohen Plain Suite 796 North Scottview, WV 10217",0.01,35.62,10-09-2024,23-10-2024,10-05-2024,26-05-2024,3,50,TRUE,25.37,Online,Online
Txn_5777,Cust_9154,Prod_44,22-06-2024,4,50.53,276.63,Cash,1,7.53,,"1468 Drew Lock Suite 696 Castillofort, FL 28343",2.05,3.19,06-01-2024,12-10-2024,05-02-2024,28-08-2024,3,50,FALSE,25.37,In-Store,In-Store
Txn_5778,Cust_8149,Prod_8,23-10-2024,5,57.68,276.63,Debit Card,3,7.53,,"9227 Martin Estate Jordanville, VI 15964",7.45,49.88,16-06-2024,06-09-2024,14-03-2024,05-01-2024,1.6,70,FALSE,32.49,Online,Online
Txn_5779,Cust_4297,Prod_26,23-10-2024,4,43.53,174.12,Online Payment,2,19.04,,"673 Anna Forest Suite 598 Lake Paula, CA 72891",7.45,7.37,23-10-2024,01-09-2024,20-03-2024,24-02-2024,3,68,FALSE,25.37,Online,Online
Txn_5780,Cust_9948,Prod_7,23-10-2024,9,50.53,276.63,Other,3,7.53,Completed,"46824 Kenneth Unions Suite 029 Deanberg, MS 73417",7.45,49.88,29-09-2024,23-10-2024,01-07-2024,27-06-2024,1.3,50,FALSE,16.15,Online,Online
Txn_5781,Cust_1841,Prod_10,23-10-2024,9,50.53,276.63,Online Payment,1,7.53,Completed,"038 Gregory Common Apt. 152 South Joseph, CA 84959",7.45,49.88,23-10-2024,28-09-2024,17-09-2024,04-04-2024,3,50,FALSE,44.99,Online,Online
Txn_5782,Cust_3750,Prod_6,13-08-2024,5,3.55,276.63,Other,3,7.53,Failed,"3826 Christopher Turnpike Prestonshire, MA 28250",7.45,86.41,24-01-2024,13-01-2024,03-10-2024,05-04-2024,1.1,50,TRUE,25.37,In-Store,In-Store
Txn_5783,Cust_9487,Prod_27,16-06-2024,1,47.12,47.12,Cash,2,18.16,,"6784 Jensen Field Harrisonbury, MO 36195",7.45,49.88,23-10-2024,18-09-2024,24-01-2024,19-09-2024,3.1,76,TRUE,19.48,In-Store,In-Store
Txn_5784,Cust_6471,Prod_43,23-10-2024,5,62.03,276.63,Other,2,8.31,Completed,"11177 Phillips Terrace New Brendaview, MO 66947",7.45,49.88,23-10-2024,23-10-2024,25-08-2024,04-03-2024,3,50,FALSE,8.67,Online,Online
Txn_5785,Cust_2112,Prod_45,23-10-2024,9,47.6,428.4,Other,2,19.62,Failed,"7485 Wilson Highway North William, UT 77730",4.3,49.88,23-10-2024,22-08-2024,25-09-2024,17-04-2024,2.4,53,FALSE,11.84,Online,Online
Txn_5786,Cust_6780,Prod_16,23-10-2024,9,1.67,15.03,Cash,3,7.53,Pending,"79077 Madison Alley Morenoville, ME 82060",7.45,49.88,23-10-2024,08-04-2024,23-06-2024,14-10-2024,3,50,TRUE,25.37,Other,
Txn_5787,Cust_1477,Prod_13,23-10-2024,3,50.53,276.63,Credit Card,2,4.83,Completed,"54630 Hudson Mission Apt. 735 West James, FM 93321",7.45,97.05,28-07-2024,23-10-2024,31-03-2024,08-01-2024,2.2,50,TRUE,39.31,In-Store,In-Store
Txn_5788,Cust_25,Prod_34,23-10-2024,5,23.99,276.63,Debit Card,3,4.29,,"PSC 2813, Box 3578 APO AE 23922",4.77,49.88,11-10-2024,23-10-2024,04-01-2024,28-02-2024,3,50,TRUE,34.06,Online,Online
Txn_5789,Cust_282,Prod_37,23-10-2024,5,50.53,276.63,Cash,3,5,Pending,"05196 Luis Locks Millerhaven, OR 22320",7.45,20.73,13-05-2024,23-10-2024,09-01-2024,14-03-2024,3,50,FALSE,43.47,Other,
Txn_5790,Cust_5293,Prod_5,23-10-2024,4,27.98,111.92,Debit Card,2,7.53,,"793 Thompson Trail Apt. 144 Kellymouth, VI 74197",0.16,26.58,11-03-2024,23-10-2024,12-10-2024,01-08-2024,3.4,30,FALSE,12.06,In-Store,In-Store
Txn_5791,Cust_9979,Prod_4,31-01-2024,5,96.89,276.63,Debit Card,2,5,Failed,"234 Michael Row Apt. 478 Lesliebury, CA 96662",2.44,49.88,23-10-2024,23-10-2024,12-03-2024,11-08-2024,3,50,TRUE,11.29,Online,Online
