TransactionID,CustomerID,ProductID,TransactionDate,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,OrderNotes,RefundedAmount,ShippingDate,DeliveryDate,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType
Txn_4019,Cust_7786,Prod_32,2024-10-02,,,,Cash,,-5.0,,"089 Mayer Avenue Suite 442 Watsonshire, AZ 91668",12.71,,67.87,2024-09-03,,2024-03-06,2024-04-18,2.4,,False,,In-Store
Txn_4020,Cust_2673,Prod_7,,,,,Cash,2.0,0.34,Failed,"07326 Neal Port South Chris, HI 66186",4.57,,21.92,,2024-06-03,2024-01-17,2024-09-03,4.3,20.0,False,48.15,Online
Txn_4021,Cust_3362,Prod_38,2024-02-05,5.0,30.7,153.5,Debit Card,1.0,-5.0,,"986 Vega Ramp Lake Meganborough, IL 41498",,Radio Mr theory.,29.14,,2024-04-24,2024-02-01,2024-07-31,4.5,29.0,True,,In-Store
Txn_4022,Cust_7424,Prod_29,,6.0,,,Credit Card,,-5.0,Completed,"3053 Samantha Vista Apt. 143 North Juliestad, WV 60130",,,,2024-09-17,2024-10-14,2024-08-11,2024-01-27,,11.0,True,,
Txn_4023,Cust_494,Prod_16,,,,,Credit Card,2.0,-5.0,Failed,"50049 Dorsey Spur West Erinville, DE 86445",,,87.71,,2024-10-04,2024-05-22,2024-04-26,3.0,11.0,True,,In-Store
Txn_4024,Cust_3781,Prod_32,,5.0,,,Credit Card,,-5.0,,"22236 Linda Terrace South Davidfort, AS 04289",,,30.01,,,2024-07-14,2024-04-17,,,True,,In-Store
Txn_4025,Cust_4701,Prod_40,2024-09-27,,27.85,,,1.0,-5.0,Failed,"2920 David Forge Stevensview, UT 08863",,Nothing join.,35.39,,,2024-08-31,2024-01-10,4.9,30.0,True,,Online
Txn_4026,Cust_1094,Prod_28,2024-02-01,,,,Cash,,,,"39599 Kevin Port Suite 973 East Michelleville, WA 56012",7.99,,,2024-01-16,,2024-07-19,2024-01-20,,,True,43.75,In-Store
Txn_4027,Cust_6413,Prod_47,,2.0,50.9,101.8,Online Payment,3.0,4.24,Pending,"274 Craig Circle East Angela, MH 78047",,Later south Mr.,19.38,2024-06-24,,2024-06-05,2024-09-19,,,False,,
Txn_4028,Cust_4023,Prod_49,2024-04-30,,,,Cash,1.0,,Completed,"92139 Samuel Knoll South Jerryburgh, SC 00719",,,,2024-05-25,2024-04-30,2024-08-27,2024-08-26,3.2,,True,,Online
Txn_4029,Cust_8117,Prod_29,2024-09-07,,,,,3.0,-5.0,Pending,"5213 Henderson Square West Juliebury, NE 99528",3.8,Surface always.,,,2024-01-12,2024-07-13,2024-02-10,,,True,29.09,In-Store
Txn_4030,Cust_645,Prod_42,,,90.72,,Debit Card,,3.48,,"575 Wagner Trafficway Suite 876 Marcstad, KY 34150",,,25.06,,,2024-01-23,2024-03-22,1.4,61.0,False,19.45,
Txn_4031,Cust_9485,Prod_9,,1.0,,,Credit Card,3.0,,Pending,"52622 Gray Causeway Apt. 069 Lake Catherineton, MT 40780",,Sure billion Mr.,,2024-07-07,2024-06-12,2024-07-23,2024-08-05,3.3,,False,,
Txn_4032,Cust_3606,Prod_7,,9.0,,,Cash,2.0,16.59,,"535 Smith Land Apt. 700 West Isaac, IA 69429",6.42,Soldier talk.,,2024-05-16,,2024-08-29,2024-06-28,,,False,12.34,In-Store
Txn_4033,Cust_7948,Prod_44,2024-04-13,,,,Cash,1.0,,Pending,"4952 Edwards Street Norristown, DE 74423",12.67,,49.87,,2024-06-29,2024-03-24,2024-09-23,,28.0,False,,In-Store
Txn_4034,Cust_8260,Prod_8,2024-08-22,,20.52,,Online Payment,2.0,11.25,Pending,"1464 Walker Walk New Markport, MI 05820",8.39,,28.32,,2024-10-03,2024-01-22,2024-01-26,,,False,,
Txn_4035,Cust_5256,Prod_17,,3.0,,,Debit Card,3.0,10.05,Failed,"820 Alicia Rest Apt. 909 East Jerryland, PA 81319",1.52,Goal particularly.,83.23,2024-04-06,,2024-03-06,2024-07-10,,6.0,True,,
Txn_4036,Cust_6605,Prod_16,,5.0,,,Debit Card,3.0,11.49,Pending,"02515 Kelsey Place Apt. 818 West Katherinestad, AZ 84814",,Available truth.,,,2024-04-30,2024-04-23,2024-02-23,4.9,,False,,In-Store
Txn_4037,Cust_4394,Prod_47,,9.0,86.51,778.59,Debit Card,2.0,-5.0,Completed,Unit 2532 Box 9263 DPO AE 35609,,,33.58,2024-01-12,2024-02-16,2024-04-17,2024-03-23,,31.0,False,45.1,
Txn_4038,Cust_3868,Prod_14,,3.0,83.75,251.25,Debit Card,,-5.0,Pending,USCGC Johnson FPO AA 41279,12.87,,83.68,2024-04-15,2024-09-04,2024-09-29,2024-02-03,4.7,27.0,True,30.14,In-Store
Txn_4039,Cust_5313,Prod_7,2024-09-09,,5.94,,Cash,,,Pending,Unit 5526 Box 2987 DPO AE 53289,2.91,,37.55,,2024-10-05,2024-04-25,2024-07-16,1.0,17.0,True,25.51,Online
Txn_4040,Cust_4086,Prod_18,,,95.76,,Debit Card,3.0,5.17,Completed,"5646 Patricia Hill Martinborough, IA 90822",,,63.79,,2024-06-07,2024-03-16,2024-08-27,5.0,34.0,False,,Online
Txn_4041,Cust_7092,Prod_12,2024-07-20,,78.88,,Online Payment,,-5.0,Pending,"620 Samantha Expressway Kariborough, AL 20461",,Camera firm kid.,,,2024-03-15,2024-01-16,2024-09-12,2.2,19.0,False,48.64,Online
Txn_4042,Cust_4357,Prod_21,,7.0,1.02,7.140000000000001,Cash,2.0,,Pending,"20115 Barnett Crossing Apt. 276 Christopherhaven, GA 49342",,,91.93,2024-09-08,2024-05-10,2024-02-26,2024-07-26,3.8,,False,39.13,Online
Txn_4043,Cust_907,Prod_28,,3.0,28.75,86.25,Cash,1.0,11.11,Pending,"574 John Circle Yorkland, TN 92309",,Way skill gun still.,,2024-09-02,2024-02-27,2024-09-12,2024-04-05,,85.0,False,10.86,In-Store
Txn_4044,Cust_5744,Prod_41,2024-07-29,,,,Credit Card,,-5.0,Completed,"153 Ricardo Fields Apt. 823 Anthonyshire, AK 94581",,,75.02,,2024-03-26,2024-09-15,2024-04-26,2.5,,True,0.15,
Txn_4045,Cust_3160,Prod_2,,,43.38,,Cash,3.0,4.22,Pending,"712 Joseph Parkway Mariemouth, OR 10323",11.1,,,2024-06-05,,2024-06-28,2024-10-03,,,False,39.82,In-Store
Txn_4046,Cust_5612,Prod_19,,5.0,80.83,404.15,Online Payment,,,Completed,"6553 Sara Vista Apt. 413 North Maryview, DC 23077",,Return marriage.,95.48,,,2024-03-22,2024-07-09,,,False,,
Txn_4047,Cust_9729,Prod_32,2024-01-10,,,,Cash,,7.77,Pending,"PSC 6714, Box 5056 APO AA 77719",,Visit peace public.,31.91,2024-09-22,,2024-08-02,2024-06-24,,,False,47.94,Online
Txn_4048,Cust_6635,Prod_22,2024-03-12,,,,Cash,3.0,8.93,Pending,"9110 Park Spur Suite 866 South Paulville, IL 81410",7.29,,,,2024-04-23,2024-09-08,2024-03-10,,,True,,
Txn_4049,Cust_2383,Prod_15,2024-09-24,,,,Credit Card,2.0,-5.0,Completed,"PSC 4232, Box 5827 APO AP 62453",3.34,Lot take surface.,32.02,2024-07-16,,2024-04-25,2024-08-16,2.3,77.0,True,,In-Store
Txn_4050,Cust_5125,Prod_3,2024-01-20,4.0,,,Credit Card,2.0,-5.0,Failed,"513 Gibson Isle South Alexishaven, NC 17353",4.14,Gun than sound.,31.86,2024-06-18,2024-08-10,2024-02-19,2024-02-03,4.5,,False,,
Txn_4051,Cust_5435,Prod_45,2024-06-28,5.0,24.37,121.85000000000001,Cash,2.0,-5.0,Completed,"PSC 6273, Box 0564 APO AP 51069",,Each every concern.,,,,2024-02-22,2024-06-07,,54.0,False,32.59,
Txn_4052,Cust_6160,Prod_38,,10.0,,,Debit Card,3.0,-5.0,,"PSC 3771, Box 0520 APO AA 56514",9.05,Create operation.,,2024-04-14,,2024-04-22,2024-06-18,,,False,,
Txn_4053,Cust_5176,Prod_31,2024-08-03,,,,,2.0,6.59,Pending,"138 David Land Acevedoberg, MT 42503",7.5,Could deep serve.,80.46,2024-06-04,2024-07-19,2024-04-23,2024-05-05,,,False,,Online
Txn_4054,Cust_3395,Prod_50,2024-04-07,,42.84,,Cash,3.0,-5.0,,"620 Rivers Skyway Apt. 497 East Phyllisstad, MS 63105",,,49.06,2024-08-13,,2024-09-06,2024-04-04,3.1,83.0,False,,
Txn_4055,Cust_2593,Prod_11,,,16.7,,Online Payment,1.0,18.1,Failed,"59039 Greene Glen Hallberg, HI 56957",3.78,Not record expert.,,,,2024-02-22,2024-07-15,1.1,56.0,False,3.38,Online
Txn_4056,Cust_1304,Prod_30,2024-01-30,,,,Cash,,,,"PSC 0777, Box 4760 APO AE 08708",10.46,,,,,2024-05-28,2024-01-31,1.7,14.0,True,32.46,In-Store
Txn_4057,Cust_5862,Prod_35,2024-09-18,9.0,,,Credit Card,2.0,-5.0,,"52942 Katherine Parks Apt. 297 Port Edwin, GU 04333",8.42,,76.49,,,2024-02-13,2024-01-08,2.2,,False,,Online
Txn_4058,Cust_1239,Prod_11,2024-06-26,5.0,18.03,90.15,Debit Card,1.0,,Completed,Unit 3384 Box 9859 DPO AA 62305,,Else opportunity.,,,2024-07-16,2024-09-30,2024-07-31,,99.0,False,,Online
Txn_4059,Cust_5609,Prod_17,,5.0,,,,3.0,-5.0,Completed,"996 Wells Extension Apt. 402 Smithbury, AZ 45150",2.59,Play might foot.,9.89,2024-04-30,2024-06-05,2024-09-08,2024-09-25,,,True,,In-Store
Txn_4060,Cust_4270,Prod_25,,2.0,16.65,33.3,Debit Card,1.0,-5.0,Completed,"362 Corey Parkways Zimmermantown, NM 87923",4.81,,,2024-03-04,2024-09-16,2024-06-04,2024-04-04,4.8,,False,32.94,
Txn_4061,Cust_7170,Prod_27,,,11.47,,Debit Card,3.0,-5.0,Completed,"PSC 0093, Box 5350 APO AE 75604",10.47,,,2024-05-16,2024-07-23,2024-04-03,2024-04-16,,,True,3.94,In-Store
Txn_4062,Cust_7634,Prod_49,,3.0,49.44,148.32,Cash,3.0,13.23,Completed,"77333 Paul Streets New Melissaton, OH 70345",,,75.49,,2024-08-24,2024-04-23,2024-02-20,3.1,,False,,
Txn_4063,Cust_2838,Prod_50,,,,,Debit Card,,,Completed,"0757 Baker Fork Apt. 631 Kelleyshire, CA 64530",,,78.82,,,2024-03-22,2024-03-01,3.9,,False,,
Txn_4064,Cust_546,Prod_50,,2.0,,,Debit Card,1.0,-5.0,Failed,"73134 Gavin Path Suite 228 Michelestad, OH 11790",6.45,Could join certain.,38.45,2024-03-01,,2024-04-26,2024-07-21,1.3,30.0,True,,In-Store
Txn_4065,Cust_4148,Prod_9,2024-01-29,8.0,,,Online Payment,3.0,-5.0,,"8466 Olson Corners West Steventown, MA 22185",9.58,,48.96,,2024-08-26,2024-09-28,2024-02-27,,,True,20.12,
Txn_4066,Cust_8729,Prod_27,2024-09-16,6.0,,,,3.0,,Completed,"08208 Angela Walk Suite 077 Hansonland, GU 39616",,Number concern art.,,,,2024-08-09,2024-01-25,,,False,20.84,In-Store
Txn_4067,Cust_2775,Prod_2,,10.0,,,Debit Card,,17.91,Completed,"3388 Pamela Ferry Lake Jenna, NH 67321",,,55.55,,2024-08-14,2024-01-27,2024-07-08,,,True,49.64,In-Store
Txn_4068,Cust_5634,Prod_48,2024-08-31,9.0,,,Online Payment,3.0,-5.0,,USNV Jones FPO AE 29118,,,,2024-06-04,2024-07-05,2024-07-26,2024-06-30,,,True,0.55,In-Store
Txn_4069,Cust_697,Prod_48,2024-02-03,9.0,71.94,647.46,Cash,3.0,,Pending,"86336 Jonathan Mountain Apt. 133 New Michellefurt, WA 79916",9.82,,0.05,2024-05-20,2024-04-08,2024-03-16,2024-05-13,1.4,,True,,In-Store
Txn_4070,Cust_8469,Prod_27,,6.0,47.49,284.94,Cash,,,,USCGC Bowman FPO AE 46933,5.74,,,2024-02-22,,2024-01-30,2024-01-10,2.4,89.0,True,,Online
Txn_4071,Cust_4868,Prod_29,2024-03-01,7.0,,,Debit Card,3.0,,Completed,"68512 Lisa Ports Josephchester, DE 98003",,,,2024-10-15,,2024-05-12,2024-03-13,,68.0,True,,In-Store
Txn_4072,Cust_8123,Prod_14,2024-08-16,,34.05,,,,,Completed,"686 Beck Way Lake Cory, AZ 26828",,,,2024-07-08,,2024-01-05,2024-02-21,4.1,29.0,True,17.49,In-Store
Txn_4073,Cust_2854,Prod_15,,1.0,,,Credit Card,1.0,,Failed,"46473 Michael Trace Suite 585 Lake Christopher, CT 63950",,Approach dream case.,43.87,2024-07-19,2024-04-22,2024-08-26,2024-02-23,,54.0,False,,
Txn_4074,Cust_5850,Prod_44,2024-06-12,,,,Debit Card,2.0,,Pending,"10287 Gonzalez Forks Apt. 495 Millerport, ME 41464",,Specific dinner.,65.52,2024-10-07,,2024-05-04,2024-03-07,,,True,,
Txn_4075,Cust_6694,Prod_33,2024-03-27,,,,Debit Card,2.0,,Failed,"8359 Denise Route North Jasonberg, IL 64292",,Safe measure last.,,2024-08-19,2024-09-14,2024-04-19,2024-01-09,,,True,,
Txn_4076,Cust_5010,Prod_49,2024-09-07,8.0,,,,1.0,,Pending,"02253 Wells Crest Apt. 194 Wheelerborough, VI 49146",1.66,Picture point car.,,,,2024-02-14,2024-06-18,4.1,,True,,In-Store
Txn_4077,Cust_6011,Prod_1,,8.0,,,Cash,3.0,18.57,Failed,"36515 Michael Ranch Stewartberg, AZ 05685",,,18.19,,,2024-10-05,2024-03-15,,69.0,True,3.82,Online
Txn_4078,Cust_8446,Prod_43,2024-06-05,,,,,1.0,4.28,Completed,"4558 Holly Island Apt. 660 Mcknightburgh, MS 48880",1.73,,,2024-09-14,,2024-05-18,2024-02-11,2.2,,True,,Online
Txn_4079,Cust_4367,Prod_12,2024-07-08,,,,Debit Card,,-5.0,Pending,"572 Sydney Turnpike South Jamesmouth, KS 06091",6.22,Today about leg.,82.07,2024-05-19,,2024-01-01,2024-06-24,1.4,35.0,False,,In-Store
Txn_4080,Cust_3608,Prod_4,,,75.8,,Online Payment,1.0,-5.0,Pending,"1562 Steven Branch Davidburgh, GA 40949",4.58,Voice move upon.,37.02,2024-04-14,,2024-09-21,2024-07-23,,93.0,False,43.72,In-Store
Txn_4081,Cust_7583,Prod_15,,2.0,23.64,47.28,Online Payment,3.0,,Pending,"579 Stafford Summit Apt. 127 South Jeffrey, TX 72285",10.39,Painting network.,,,,2024-08-13,2024-09-27,4.6,6.0,True,19.5,In-Store
Txn_4082,Cust_9630,Prod_46,,1.0,,,Cash,,-5.0,,"57919 Christopher Parks Port Chase, AL 53693",12.46,Staff kid professor.,,,,2024-02-26,2024-03-19,1.4,64.0,True,7.01,
Txn_4083,Cust_9181,Prod_36,,,69.31,,Credit Card,1.0,,Failed,"219 Wong Plains Elizabethborough, IA 06471",13.36,Agent audience be.,51.19,2024-05-06,2024-09-09,2024-06-05,2024-08-30,4.6,68.0,False,,Online
Txn_4084,Cust_2273,Prod_20,2024-01-18,,19.46,,Credit Card,,-5.0,Completed,"16731 Hardy Estates Suite 849 Harperville, IN 65469",,,93.8,2024-05-09,,2024-01-26,2024-05-09,1.2,54.0,True,0.71,
Txn_4085,Cust_3130,Prod_28,2024-02-25,,,,Credit Card,1.0,10.47,,"51385 Joe Row Apt. 852 Yeseniachester, IL 39409",14.14,,55.97,,,2024-10-02,2024-07-07,,,False,26.36,In-Store
Txn_4086,Cust_9962,Prod_27,2024-02-24,,37.88,,Credit Card,1.0,,Pending,"81049 Stephen Ramp Angelafort, GU 47143",10.25,,,,2024-10-08,2024-07-13,2024-02-12,,3.0,True,22.54,In-Store
Txn_4087,Cust_4753,Prod_9,2024-03-18,,61.23,,Cash,,-5.0,Failed,USS Curtis FPO AE 88718,,Senior compare.,88.24,2024-07-08,2024-04-01,2024-04-30,2024-06-29,,,False,2.62,In-Store
Txn_4088,Cust_5641,Prod_4,,3.0,19.95,59.849999999999994,Credit Card,2.0,8.72,,"9856 Wood Union Lake Markland, WY 85770",,,82.64,,2024-01-06,2024-03-01,2024-09-04,1.2,,False,45.96,Online
Txn_4089,Cust_8484,Prod_10,2024-06-12,,,,Online Payment,2.0,-5.0,,"80929 Michele Bypass Mcbridestad, WV 41925",12.41,,88.13,2024-05-22,2024-04-30,2024-08-07,2024-02-16,4.1,,True,16.84,In-Store
Txn_4090,Cust_5357,Prod_44,2024-09-01,,72.74,,Cash,2.0,-5.0,Failed,"08840 Howard Hollow Port Robert, KY 68413",,,13.26,2024-10-14,,2024-06-07,2024-03-23,,,True,5.99,Online
Txn_4091,Cust_1484,Prod_16,,,70.58,,Cash,1.0,-5.0,Failed,"8451 Adam Parks Davisfort, KY 61656",,Air east natural.,95.71,,,2024-02-18,2024-03-28,,82.0,False,17.92,Online
Txn_4092,Cust_3990,Prod_8,,,,,Online Payment,1.0,,Failed,"5122 Chen Unions South Jermainefurt, TX 79677",14.93,Call couple here.,28.3,2024-02-10,,2024-09-07,2024-02-15,,11.0,True,18.59,
Txn_4093,Cust_9892,Prod_46,,7.0,1.66,11.62,Online Payment,2.0,-5.0,Completed,"1990 Webb Forks Apt. 536 Rojasview, WI 07287",3.88,,77.92,2024-03-31,,2024-04-25,2024-01-14,1.8,,False,,
Txn_4094,Cust_1218,Prod_7,,4.0,13.52,54.08,,3.0,16.44,Pending,"0261 Bryan Summit Apt. 188 Michaelland, SC 93435",,Create can such.,32.32,2024-03-31,2024-03-25,2024-10-13,2024-09-15,4.7,,False,,
Txn_4095,Cust_7546,Prod_11,2024-05-12,7.0,,,,2.0,12.29,Failed,"6084 Dudley Vista Suite 975 Edwardview, DE 74055",5.11,Discover take gas.,,2024-03-20,2024-01-23,2024-03-09,2024-03-20,,,True,14.65,
Txn_4096,Cust_3780,Prod_46,,,35.67,,Online Payment,,-5.0,Failed,"61035 Perez Spur Suite 219 Lake Wendy, MN 50114",,Reach toward coach.,64.23,,,2024-02-27,2024-06-06,,,True,29.71,
Txn_4097,Cust_2809,Prod_49,,,,,Debit Card,,12.72,Failed,"384 Pamela Shoals Daymouth, FM 56895",0.73,,,,2024-06-30,2024-04-12,2024-09-28,1.8,73.0,False,27.46,Online
Txn_4098,Cust_2546,Prod_48,2024-09-16,,,,Debit Card,1.0,6.06,Pending,"120 Stanton Road West Julie, OH 89994",,,,2024-02-02,,2024-08-22,2024-01-09,,,True,,
Txn_4099,Cust_5181,Prod_17,,4.0,13.72,54.88,Debit Card,1.0,4.17,Pending,"7255 Jason Fork Reidburgh, AR 71068",,,68.0,,,2024-05-27,2024-03-26,3.7,,False,,In-Store
Txn_4100,Cust_3970,Prod_44,2024-07-26,,70.99,,Debit Card,3.0,,,"957 Stanley Island North Adrianside, NC 75705",,Hair focus scene.,,2024-09-28,2024-06-21,2024-02-12,2024-10-15,1.2,9.0,True,31.99,
Txn_4101,Cust_2312,Prod_28,,6.0,,,Cash,1.0,17.91,Pending,"2940 Michael Shores Apt. 772 Austinchester, WV 84016",,Second hear.,97.63,,,2024-05-18,2024-10-11,,,True,,
Txn_4102,Cust_742,Prod_15,2024-01-20,4.0,73.34,293.36,Online Payment,1.0,-5.0,,"50426 Christopher Plaza Tylerchester, PW 22802",,,,,2024-01-13,2024-05-02,2024-05-21,,68.0,False,,
Txn_4103,Cust_4662,Prod_36,,6.0,99.87,599.22,Debit Card,2.0,,Failed,"5394 Joseph Square Suite 178 Leeside, KY 20080",13.81,,21.19,2024-03-16,,2024-01-08,2024-03-15,4.6,,True,18.51,Online
Txn_4104,Cust_9032,Prod_36,2024-05-29,1.0,,,Cash,1.0,12.45,Completed,"915 Huber Junction Lake Eddieville, DC 11837",,,88.17,,2024-03-31,2024-07-12,2024-02-09,,28.0,True,,In-Store
Txn_4105,Cust_8679,Prod_37,,2.0,72.0,144.0,Credit Card,3.0,-5.0,Completed,"241 Dalton Plains Suite 725 East Matthew, MO 88691",,,,,2024-01-04,2024-03-08,2024-07-09,,,False,,In-Store
Txn_4106,Cust_6034,Prod_40,,,55.01,,Cash,1.0,0.65,Failed,"787 Lisa Place Suite 915 Port Gloria, IN 38708",7.15,,75.74,,2024-07-29,2024-09-04,2024-02-22,3.1,,False,34.71,
Txn_4107,Cust_2701,Prod_19,2024-06-17,10.0,18.11,181.1,Debit Card,2.0,-5.0,Completed,"2001 Cooper Mills Apt. 752 North Duanemouth, ND 75508",3.47,Fine street large.,3.76,,,2024-04-29,2024-02-11,4.2,,False,8.62,In-Store
Txn_4108,Cust_8523,Prod_9,2024-07-25,8.0,99.09,792.72,Debit Card,,17.97,Failed,"7725 James Dam Lake Richardstad, GA 20402",1.67,Main two method.,,2024-04-12,,2024-06-04,2024-09-19,4.0,23.0,True,,
Txn_4109,Cust_4258,Prod_16,,6.0,,,,3.0,-5.0,Failed,"PSC 3780, Box 1972 APO AE 00778",,Focus sort woman.,26.35,,,2024-07-22,2024-03-22,1.3,,True,35.54,Online
Txn_4110,Cust_6096,Prod_32,,,,,,,,Failed,"3426 Richard Expressway North Waltershire, AL 11759",9.97,Four education.,,,2024-05-02,2024-02-04,2024-10-11,2.5,61.0,False,,
Txn_4111,Cust_1269,Prod_36,2024-05-24,10.0,,,Debit Card,3.0,,Failed,"64101 Walker Brook Suite 620 Donhaven, TX 51535",,,67.1,2024-09-15,,2024-01-22,2024-07-28,1.7,21.0,False,,In-Store
Txn_4112,Cust_6477,Prod_22,2024-08-27,,,,Debit Card,3.0,-5.0,Failed,"5731 Matthew Unions Suite 509 Jeremystad, SD 46077",,,,,2024-03-10,2024-05-15,2024-09-28,4.9,,True,,In-Store
Txn_4113,Cust_4659,Prod_22,2024-09-01,5.0,,,Online Payment,2.0,-5.0,Failed,"5209 Tyrone Springs Apt. 535 Michaelshire, VT 54972",14.21,,7.98,,2024-03-06,2024-04-10,2024-06-13,1.5,77.0,True,15.57,In-Store
Txn_4114,Cust_4875,Prod_15,,8.0,,,Debit Card,2.0,-5.0,Failed,"73226 George Streets Apt. 256 Fisherfort, OH 27087",2.89,Positive huge next.,58.65,,,2024-03-25,2024-03-17,4.1,,True,,In-Store
Txn_4115,Cust_663,Prod_30,,,,,Credit Card,1.0,-5.0,Failed,"32331 Michael Viaduct Apt. 375 West Theresaville, PW 59388",13.76,,,,2024-07-13,2024-05-14,2024-01-06,3.5,,False,3.91,
Txn_4116,Cust_3747,Prod_43,2024-07-01,,,,,2.0,-5.0,Failed,"882 Angela Ways Martinside, PW 71843",,,52.32,,2024-09-06,2024-07-04,2024-06-08,1.4,,False,,In-Store
Txn_4117,Cust_273,Prod_44,2024-06-20,2.0,,,Debit Card,3.0,-5.0,,"0992 Elizabeth Haven Johnmouth, MH 79964",,,52.76,,2024-07-06,2024-03-23,2024-04-25,,38.0,True,,Online
Txn_4118,Cust_9293,Prod_45,2024-01-11,,,,Online Payment,3.0,,Failed,"06004 Maureen Throughway Jenniferfurt, MH 75286",,,,2024-09-13,2024-06-16,2024-10-09,2024-07-19,2.9,34.0,False,22.7,In-Store
Txn_4119,Cust_8552,Prod_19,,5.0,,,Credit Card,,7.5,Failed,"9543 Simmons Unions Apt. 518 Cynthiastad, AK 12718",,,20.08,,2024-07-02,2024-06-22,2024-04-23,,,True,15.19,In-Store
Txn_4120,Cust_1492,Prod_39,,6.0,,,,,,Completed,"60780 Davis Via Mcclureton, TX 49631",,Cultural bad.,,,2024-01-16,2024-09-24,2024-09-22,2.7,91.0,True,18.73,
Txn_4121,Cust_7849,Prod_19,2024-08-09,,,,,,16.12,Completed,"971 White Squares Apt. 063 South Amy, AK 91205",14.96,Central American.,81.99,2024-04-30,2024-02-21,2024-09-28,2024-02-22,2.9,37.0,True,,Online
Txn_4122,Cust_7717,Prod_27,2024-07-23,,,,Debit Card,2.0,,Pending,"PSC 1515, Box 0955 APO AP 76621",13.49,,,,2024-01-21,2024-09-15,2024-07-26,,,True,37.58,
Txn_4123,Cust_9746,Prod_14,2024-03-29,9.0,11.06,99.54,,1.0,19.88,Completed,"0756 Herring Crossing Martinborough, FL 30629",9.07,,,,,2024-01-17,2024-05-20,,,False,,In-Store
Txn_4124,Cust_2594,Prod_38,2024-01-03,8.0,,,Online Payment,2.0,7.0,Failed,"8405 Evans Mission Suite 847 North Robert, DE 21309",13.76,,53.91,2024-02-12,2024-05-13,2024-09-07,2024-03-19,,,False,22.13,Online
Txn_4125,Cust_535,Prod_26,2024-09-20,5.0,,,Online Payment,,6.9,Pending,"4318 Torres Gateway Brenthaven, KS 42215",,Role work create.,30.26,2024-05-21,,2024-01-09,2024-05-18,,72.0,True,,
Txn_4126,Cust_135,Prod_1,2024-04-30,,10.28,,Credit Card,,,Failed,"869 Daniel Row Melissahaven, VA 88090",10.56,,,2024-02-10,,2024-03-31,2024-08-15,3.7,,False,22.98,In-Store
Txn_4127,Cust_3424,Prod_49,2024-09-30,1.0,,,Debit Card,,2.77,Pending,"2711 Cooper Loaf Suite 597 Joeshire, PR 16988",11.97,Method issue.,,2024-10-08,2024-04-10,2024-10-10,2024-06-27,2.1,96.0,True,32.86,In-Store
Txn_4128,Cust_7397,Prod_12,,4.0,,,Debit Card,,-5.0,,"6952 Young Unions South Jessicahaven, OR 77785",0.34,Head many energy.,,,2024-06-04,2024-05-14,2024-04-16,,8.0,False,46.14,In-Store
Txn_4129,Cust_6896,Prod_22,2024-04-15,,,,Debit Card,,-5.0,,"00798 Thomas Oval Apt. 768 East Traci, AZ 22085",,,45.33,,2024-08-25,2024-07-14,2024-05-12,1.7,,False,,
Txn_4130,Cust_8536,Prod_40,2024-09-27,,,,Online Payment,,,,"96319 Jarvis Camp Suite 062 Michaelmouth, HI 70521",4.14,Film third contain.,,2024-05-06,2024-04-15,2024-03-03,2024-03-01,2.1,,True,13.21,
Txn_4131,Cust_7996,Prod_12,2024-05-23,10.0,50.62,506.2,Debit Card,1.0,-5.0,Failed,"61110 Shepherd Overpass Kathrynfurt, CA 12861",,,30.26,2024-09-29,2024-03-24,2024-02-19,2024-08-18,2.2,,True,,Online
Txn_4132,Cust_9201,Prod_3,2024-02-27,,,,Credit Card,1.0,,Completed,"PSC 5797, Box 3331 APO AA 94411",4.93,,,2024-06-15,2024-03-07,2024-01-13,2024-01-09,3.2,1.0,False,41.08,In-Store
Txn_4133,Cust_6633,Prod_33,,,30.23,,Credit Card,1.0,,,Unit 7688 Box 0126 DPO AA 87324,1.71,Industry unit thus.,58.79,2024-07-14,,2024-03-18,2024-09-26,,,False,,In-Store
Txn_4134,Cust_7128,Prod_19,,1.0,,,Cash,1.0,,Failed,"9255 Ashley Trace Apt. 168 North Christianfort, PA 70404",2.16,,,,2024-07-25,2024-01-18,2024-07-25,,,True,,Online
Txn_4135,Cust_6060,Prod_2,,7.0,69.63,487.40999999999997,Credit Card,,,Pending,"89581 Tonya Lock Kaufmanview, NM 43421",10.7,And skin.,,,2024-09-06,2024-01-01,2024-07-04,1.0,,True,,In-Store
Txn_4136,Cust_6591,Prod_44,2024-05-21,,,,Cash,3.0,0.98,,"578 Holmes Mountain Bushton, FM 48283",,Ever late fact real.,45.45,,,2024-01-05,2024-08-30,,84.0,False,,
Txn_4137,Cust_503,Prod_37,,9.0,74.23,668.07,Online Payment,1.0,,Failed,"1507 Johnson Divide Randallville, CO 97609",2.16,Should majority.,,,,2024-08-04,2024-09-20,4.6,72.0,True,,In-Store
Txn_4138,Cust_4905,Prod_20,,5.0,,,Online Payment,2.0,6.62,,"8175 Morales Mills Lake Robin, VI 58535",,,,2024-08-15,,2024-07-01,2024-02-18,,,False,44.31,
